id,captions
5987,"['a woman walking down the street with a dog', 'a woman walking down a sidewalk next to a statue', 'a woman is walking down the sidewalk with a dog', 'a woman walking down a sidewalk next to a statue of a dog', 'a woman walking down a sidewalk next to a sculpture of a dog']"
14652,"['a bunch of boxes that are stacked together', 'a bunch of boxes that are on a shelf', 'a bunch of boxes are stacked on top of each other', 'a bunch of boxes that are stacked on top of each other', 'a bunch of boxes that are stacked on a shelf']"
52607,"['a group of people sitting next to each other', 'a group of people sitting on a bench', 'a group of people sitting on a bench together', 'a group of people are sitting on a bench', 'a group of people sitting next to each other on a bench']"
24791,"['a table topped with plates of different types of food', 'a table filled with different types of food', 'a table filled with different types of foods', 'a table topped with plates of different types of foods', 'a table topped with plates of food and vegetables']"
96123,"['a close up of a horse with a blurry background', 'a close up of the face of a horse', 'a close up of a horse with people in the background', 'a close up of a horse with a person behind it', 'a close up of a horse with a person on it']"
89765,"['a group of men standing next to each other', 'a group of young men standing next to each other', 'a group of four men standing next to each other', 'a group of men standing next to each other in a room', 'a group of men standing next to each other wearing suits']"
32695,"['a painting of a man holding a baseball bat', 'a painting of a man holding a bat', 'a painting of a man holding a baseball bat in front of a mirror', 'a painting of a man holding a bat next to a wall', 'a painting of a man holding a baseball bat next to a window']"
23940,"['a bear that is laying down in the water', 'a bear that is laying down on the ground', 'an image of two stuffed animals in the air', 'an image of two stuffed animals in the water', 'a teddy bear is laying on the ground']"
16723,"['a group of people standing next to each other', 'a couple of people that are standing in the grass', 'a group of people standing next to each other on a field', 'a group of people standing on a field', 'a group of people standing next to each other in a field']"
59034,"['a couple of men standing next to each other', 'a couple of men standing next to each other on a bed', 'a couple of men standing next to each other in a room', 'a couple of men standing next to each other on a field', 'a couple of men standing next to each other on a table']"
56307,"['a man in a blue shirt wearing sunglasses', 'a man in a blue shirt and sunglasses', 'a man in a blue t shirt wearing sunglasses', 'a man with a beard wearing sunglasses and a blue shirt', 'a man with a beard wearing sunglasses and a blue t shirt']"
82630,"['a couple of women standing next to each other', 'a couple of women standing next to a man', 'a group of people standing next to each other', 'a couple of women standing next to a man holding a cup', 'a group of people standing next to each other holding drinks']"
6524,"['a couple of men standing next to each other', 'two baseball players standing next to each other', 'a group of men standing next to each other', 'two men standing next to each other in front of a building', 'two men standing next to each other in front of a wall']"
9617,"['a close up of a hand holding a hot dog', 'a close up of a hand holding a baseball bat', 'a close up of a hand holding a UNK', 'a close up of a hand holding a baseball glove', 'a close up of a hand holding a bunch of UNK']"
37921,"['a couple of people standing in front of some food', 'a person is cutting a piece of food', 'a man is cutting a piece of food', 'a couple of people standing at a counter making food', 'a couple of people standing in front of a counter']"
50762,"['a young girl is holding a tennis racket', 'a little girl holding a tennis racquet in her hand', 'a little girl holding a tennis racket in her hand', 'a little girl wearing a pink shirt holding a tennis racket', 'a little girl wearing a pink shirt holding a tennis racquet']"
92437,"['a young boy smiling and posing for a picture', 'a little boy that is standing up with a tie', 'a little boy posing for a picture with his hands out', 'a little boy posing for a picture with a nice smile', 'a little boy posing for a picture with his hands in the air']"
23954,"['an older man wearing a vest and tie', 'an old man wearing a white shirt and blue tie', 'an old man wearing a white shirt and a black vest', 'an older man wearing a white shirt and a tie', 'an old man with a beard is wearing a suit']"
43078,"['a man in a suit reading a book', 'an older man is reading a book', 'an older man is reading a book in a store', 'a man in a suit reading a book in a store', 'a man in a suit reading a book in front of a poster']"
34596,"['a man in a white shirt standing in front of a door', 'a man in a white shirt standing in front of a building', 'an older man is standing in front of a door', 'an older man is standing in front of a building', 'a man in a white shirt is standing outside']"
52613,"['a man standing next to a beautiful woman', 'a man and a woman standing next to each other', 'a man and a woman posing for a picture', 'a man and a woman standing together in front of a plant', 'a man and a woman standing together in the woods']"
96137,"['a group of people standing around each other', 'a group of men standing next to each other', 'a group of men standing around each other', 'a group of men standing next to each other on a field', 'a group of people standing around each other holding a bag']"
30928,"['a woman standing in front of a window', 'a pretty young lady standing in front of a window', 'a woman is standing in front of a window', 'a woman is standing in front of a wall', 'a woman is standing in front of a wall with writing on it']"
19362,"['a man holding a tennis racquet in his right hand', 'a man holding a tennis racquet in his hand', 'a man holding a tennis racquet in his hands', 'a man holding a tennis racquet in his left hand', 'a man in a yellow shirt holding a tennis racket']"
94720,"['two people sitting at a table with a cake', 'a couple of people sitting at a table', 'a man and a woman are sitting at a table', 'a man and a woman sitting at a table together', 'a couple of people sitting at a table with a cake']"
40217,"['a man and a woman standing next to each other', 'a man and a woman are standing next to each other', 'a man and a woman are standing in front of flags', 'a man and a woman standing next to each other holding flags', 'a man and a woman standing next to each other in front of flags']"
